hours,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
7892,0.557,0.2789,0.4722,0.3892,0.2298,0.2977,0.158,0.1392,0.3453,0.3175,0.3098,0.4636,0.4544,0.4117,0.2619,0.2146,0.2919,0.4481,0.2288,0.2697,0.5304,0.4244,0.4588,0.4658,0.2939,0.4022,0.3774
7893,0.4317,0.1284,0.3482,0.2317,0.1248,0.1403,0.0992,0.0841,0.2192,0.1821,0.1997,0.3258,0.3162,0.2651,0.1068,0.1076,0.1639,0.3327,0.1391,0.1112,0.4061,0.3057,0.3571,0.3457,0.1509,0.2988,0.2213
7894,0.2825,0,0.205,0.0822,0.0109,0,0.1304,0.0102,0.0945,0.0236,0.0729,0.1928,0.1587,0.0943,0,0,0.0074,0.2078,0.0522,0,0.2563,0.1619,0.2169,0.2177,0,0.162,0.0696
7895,0.1389,0,0.0432,0,0,0,0,0,0,0,0,0.0145,0.0095,0,0,0,0,0.0052,0,0,0.0904,0,0.0638,0.0087,0,0,0
7896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7905,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7906,0,0.0473,0,0,0.016,0.0202,0.006,0.0242,0.0045,0.0024,0.0221,0.0012,0.0001,0.0002,0.0306,0.0237,0.0085,0.0081,0.0324,0.0478,0,0,0.0063,0.0115,0.0453,0.0141,0.0027
7907,0,0.1862,0.0021,0.0343,0.0871,0.1217,0.0963,0.1117,0.0919,0.0564,0.1434,0.0698,0.0467,0.0474,0.1207,0.1101,0.0815,0.1111,0.151,0.1767,0.0065,0.0003,0.058,0.0964,0.1888,0.144,0.0706
7908,0.0519,0.3718,0.0742,0.1788,0.1761,0.2936,0.2761,0.2374,0.2538,0.1537,0.2918,0.2161,0.2009,0.1743,0.287,0.2293,0.1765,0.2638,0.3031,0.373,0.1262,0.074,0.127,0.2025,0.3174,0.3253,0.1894
7909,0.2135,0.4824,0.2325,0.3485,0.2486,0.4067,0.3852,0.347,0.405,0.2355,0.4257,0.3484,0.3736,0.3082,0.4247,0.3074,0.2817,0.4108,0.4393,0.5096,0.3015,0.2387,0.1915,0.3204,0.4625,0.4807,0.2948
7910,0.3933,0.59,0.3816,0.4622,0.3253,0.5157,0.4456,0.3934,0.5237,0.3224,0.5227,0.4804,0.5188,0.4016,0.5193,0.4015,0.37,0.5272,0.5162,0.5795,0.4798,0.3555,0.2465,0.4192,0.5545,0.6088,0.3627
7911,0.5298,0.5963,0.4875,0.5455,0.3822,0.6031,0.4741,0.4031,0.6199,0.3994,0.5911,0.5637,0.62,0.4999,0.6198,0.4662,0.4071,0.6078,0.5569,0.6102,0.6011,0.3968,0.2714,0.5423,0.6285,0.6932,0.4677
7912,0.6439,0.5523,0.5673,0.5503,0.4197,0.6179,0.481,0.4144,0.6019,0.4353,0.5636,0.5646,0.6335,0.5212,0.6537,0.5121,0.453,0.6191,0.514,0.6456,0.6292,0.511,0.2478,0.5726,0.6025,0.6932,0.4731
7913,0.6598,0.6187,0.5739,0.5935,0.4173,0.6066,0.494,0.3621,0.5897,0.4156,0.5627,0.5205,0.6003,0.5183,0.6302,0.5228,0.4532,0.5951,0.504,0.5953,0.6581,0.5735,0.2152,0.5534,0.5999,0.662,0.4925
7914,0.6876,0.5753,0.5596,0.5539,0.3841,0.5572,0.4721,0.3217,0.5303,0.4369,0.5248,0.475,0.5554,0.4889,0.5552,0.4762,0.4218,0.5044,0.4556,0.5169,0.6484,0.5766,0.158,0.4382,0.509,0.619,0.4712
7915,0.6264,0.4542,0.505,0.4953,0.3095,0.4589,0.3572,0.315,0.4557,0.3594,0.4636,0.4056,0.4924,0.4503,0.4414,0.369,0.3585,0.45,0.3836,0.4008,0.5994,0.5279,0.1216,0.3045,0.3734,0.5477,0.3982
7916,0.5559,0.2632,0.4636,0.3799,0.1963,0.3049,0.3855,0.1778,0.3724,0.2824,0.35,0.2858,0.3983,0.316,0.2842,0.2283,0.2282,0.3612,0.2875,0.2405,0.5157,0.4321,0.1179,0.1706,0.2834,0.4299,0.2727
7917,0.442,0.1296,0.3533,0.2271,0.105,0.1461,0.2815,0.1111,0.2366,0.1483,0.2392,0.2067,0.2793,0.2124,0.1119,0.1143,0.1228,0.2173,0.2096,0.1099,0.4006,0.3161,0.0739,0.1141,0.1455,0.302,0.1743
7918,0.3014,0,0.2014,0.089,0.0112,0,0.1542,0.0177,0.1033,0.0135,0.089,0.1285,0.1424,0.0776,0,0,0.0037,0.1084,0.0788,0,0.2382,0.1656,0.0399,0.0651,0,0.1484,0.0649
7919,0.1459,0,0.0462,0,0,0,0,0,0,0,0,0.0158,0.0113,0,0,0,0,0.0022,0,0,0.0937,0,0.0219,0.0034,0,0,0
7920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7930,0,0.0572,0,0,0.0171,0.0235,0.0066,0.0686,0.0043,0.0033,0.0261,0.0011,0.0001,0.0002,0.0431,0.0355,0.0132,0.0023,0.052,0.0493,0,0,0.0025,0.0052,0.05,0.0115,0.0021
7931,0,0.2093,0.0016,0.0366,0.0956,0.1613,0.1135,0.2469,0.0873,0.0703,0.1563,0.0591,0.036,0.0484,0.1808,0.171,0.1125,0.0242,0.2094,0.208,0.0059,0.0003,0.0334,0.0386,0.1581,0.1012,0.0559
7932,0.0555,0.3792,0.0687,0.1905,0.2106,0.3159,0.2334,0.4144,0.2414,0.1896,0.3207,0.173,0.1529,0.2,0.3308,0.3354,0.2625,0.0463,0.3891,0.3817,0.1153,0.074,0.1043,0.0823,0.3145,0.2396,0.1775
7933,0.234,0.4897,0.2071,0.3025,0.2891,0.4517,0.2864,0.4817,0.3764,0.2927,0.456,0.3027,0.2658,0.3319,0.4767,0.4538,0.361,0.0655,0.5226,0.5445,0.298,0.2245,0.2069,0.1099,0.4434,0.3702,0.2784
7934,0.4106,0.5898,0.3441,0.4624,0.3559,0.5685,0.4331,0.5753,0.4824,0.4047,0.5561,0.3962,0.3516,0.4688,0.5568,0.5521,0.4484,0.0873,0.608,0.6193,0.4248,0.3718,0.3063,0.1466,0.5195,0.4564,0.3985
7935,0.553,0.642,0.4571,0.5485,0.3934,0.5941,0.4669,0.5961,0.5807,0.4696,0.6182,0.472,0.4411,0.5163,0.6415,0.6407,0.5155,0.134,0.687,0.6395,0.5446,0.4444,0.4121,0.2014,0.5469,0.515,0.4161
7936,0.6484,0.6738,0.5076,0.5736,0.4308,0.6273,0.3676,0.6434,0.5379,0.4795,0.6221,0.4914,0.4896,0.5353,0.612,0.6402,0.5461,0.1488,0.7251,0.604,0.5106,0.559,0.4661,0.2526,0.6347,0.5055,0.4713
7937,0.6778,0.587,0.5248,0.5905,0.4201,0.6087,0.2157,0.6553,0.4829,0.5157,0.5843,0.4687,0.4908,0.5488,0.5954,0.5921,0.5645,0.129,0.7293,0.5716,0.4907,0.6073,0.4683,0.2092,0.5075,0.4646,0.4546
7938,0.6809,0.539,0.5249,0.5947,0.3737,0.5438,0.2863,0.6083,0.4584,0.5146,0.543,0.4142,0.5114,0.5251,0.5365,0.5159,0.5388,0.1357,0.6858,0.5096,0.4853,0.5775,0.4818,0.1896,0.5246,0.4405,0.4082
7939,0.6581,0.4265,0.511,0.5029,0.3022,0.4431,0.1142,0.5156,0.4152,0.4121,0.4866,0.3489,0.4665,0.4542,0.4063,0.4019,0.447,0.1456,0.6036,0.4413,0.3892,0.5518,0.4775,0.1769,0.4303,0.3533,0.4002
7940,0.5615,0.2236,0.4213,0.3727,0.1963,0.2984,0.2682,0.3103,0.3246,0.3384,0.3541,0.2027,0.3641,0.3451,0.2214,0.2422,0.3114,0.1295,0.4508,0.2672,0.4169,0.451,0.4347,0.1176,0.1521,0.2337,0.3397
7941,0.4613,0.1107,0.336,0.2411,0.119,0.1473,0.2473,0.1839,0.2214,0.2028,0.2222,0.1483,0.2776,0.2201,0.1113,0.1261,0.1798,0.0924,0.2944,0.1124,0.329,0.3022,0.3558,0.1117,0.0972,0.1398,0.2061
7942,0.3053,0,0.1761,0.0955,0.0144,0,0.1817,0.033,0.1018,0.0294,0.0809,0.0741,0.1406,0.0814,0,0,0.0111,0.0472,0.097,0,0.1954,0.1582,0.2526,0.0746,0,0.0556,0.077
7943,0.1259,0,0.04,0,0,0,0,0,0,0,0,0.0062,0.0071,0,0,0,0,0.0021,0,0,0.0638,0,0.0839,0.0059,0,0,0
7944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954,0,0.0505,0,0,0.0286,0.0266,0.0048,0.0652,0.0035,0.004,0.026,0.0008,0.0001,0.0001,0.0512,0.0421,0.0159,0.0049,0.0478,0.0559,0,0,0.0137,0.0128,0.0436,0.0045,0.0029
7955,0,0.1969,0.0013,0.0325,0.1564,0.1632,0.0849,0.24,0.066,0.0831,0.141,0.0398,0.0178,0.046,0.2034,0.1867,0.1504,0.0726,0.1684,0.2305,0.0022,0.0002,0.1544,0.115,0.1479,0.0479,0.0806
7956,0.0409,0.3797,0.0532,0.1668,0.3091,0.3486,0.2466,0.3985,0.1911,0.201,0.2825,0.1301,0.0783,0.1718,0.3678,0.3616,0.3253,0.1938,0.3278,0.4105,0.0478,0.0601,0.3418,0.2464,0.3221,0.118,0.2259
7957,0.1623,0.524,0.1663,0.3247,0.4301,0.4915,0.3913,0.5031,0.3011,0.3369,0.3979,0.2187,0.1463,0.3033,0.5308,0.489,0.4831,0.2807,0.4588,0.5612,0.1615,0.1843,0.5066,0.3821,0.4707,0.2069,0.3649
7958,0.2804,0.632,0.2988,0.411,0.5168,0.592,0.4396,0.5028,0.3895,0.4465,0.4787,0.304,0.2184,0.4285,0.6507,0.5575,0.5672,0.3859,0.495,0.6676,0.2611,0.306,0.6317,0.4916,0.5917,0.2782,0.481
7959,0.3787,0.7158,0.419,0.5487,0.5569,0.6469,0.4987,0.5716,0.4585,0.5266,0.5317,0.3899,0.2821,0.4911,0.7167,0.6421,0.5622,0.4542,0.5242,0.7251,0.3506,0.3814,0.7149,0.5649,0.6909,0.3051,0.552
7960,0.4629,0.7206,0.4849,0.6036,0.5661,0.5854,0.2959,0.6027,0.4817,0.5514,0.5224,0.4006,0.3334,0.5515,0.7102,0.6448,0.5749,0.4137,0.4913,0.7171,0.4033,0.428,0.7542,0.5758,0.7255,0.3805,0.5771
7961,0.5097,0.6976,0.4985,0.5656,0.5777,0.5971,0.3731,0.6028,0.5091,0.5584,0.5169,0.4222,0.3759,0.5347,0.686,0.6068,0.5813,0.4352,0.4614,0.6774,0.3831,0.489,0.7625,0.5719,0.6752,0.3284,0.5504
